movie_id,budget,popularity,release_date,revenue,runtime,title,genre_Action,genre_Adventure,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_Other,genre_Romance,genre_Science Fiction,genre_Thriller,award_season,summer_blockbuster,winter_low_season,likely_sequel,director,num_prev_films_by_director,production_company_Columbia Pictures,production_company_Metro-Goldwyn-Mayer (MGM),production_company_New Line Cinema,production_company_Other,production_company_Paramount Pictures,production_company_Relativity Media,production_company_Touchstone Pictures,production_company_Twentieth Century Fox Film Corporation,production_company_Universal Pictures,production_company_Walt Disney Pictures,production_company_Warner Bros.,lead_actor,second_actor,third_actor
8916,60000000,41.515702,1998-10-02,171757863,83.0,Antz,0,1,1,0,0,1,0,1,0,0,0,True,False,False,False,Eric Darnell,0,0,0,0,1,0,0,0,0,0,0,0,Woody Allen,Dan Aykroyd,Anne Bancroft
953,75000000,48.110909,2005-05-25,532680671,86.0,Madagascar,0,0,0,0,0,1,0,1,0,0,0,False,True,False,False,Eric Darnell,1,0,0,0,1,0,0,0,0,0,0,0,Ben Stiller,Chris Rock,David Schwimmer
10527,150000000,44.141021,2008-10-30,603900354,89.0,Madagascar: Escape 2 Africa,0,0,0,0,0,1,0,1,0,0,0,True,False,False,False,Eric Darnell,2,0,0,0,1,0,0,0,0,0,0,0,Ben Stiller,Jada Pinkett Smith,David Schwimmer
270946,132000000,84.366984,2014-11-22,373552094,92.0,Penguins of Madagascar,0,1,1,0,0,1,0,1,0,0,0,True,False,False,False,Eric Darnell,3,0,0,0,1,0,0,0,0,0,0,0,Tom McGrath,Chris Miller,Christopher Knights
250349,6000000,5.119593,2014-04-30,14348529,98.0,Barbecue,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,Eric Lavaine,0,0,0,0,1,0,0,0,0,0,0,0,Lambert Wilson,Franck Dubosc,Florence Foresti
18206,1000000,2.175696,2006-04-28,10018,78.0,Alone With Her,0,0,0,1,1,0,0,0,1,0,1,False,False,True,False,Eric Nicholas,0,0,0,0,1,0,0,0,0,0,0,0,Colin Hanks,Ana Claudia Talancón,Jordana Spiro
257088,105000000,33.507289,2015-12-03,133718711,114.0,Point Break,1,0,0,1,0,0,0,0,0,0,1,True,False,False,False,Ericson Core,0,0,0,0,1,0,0,0,0,0,0,0,Edgar Ramírez,Luke Bracey,Teresa Palmer
15049,8000000,5.069095,2006-07-06,12671300,116.0,Bon Cop Bad Cop,1,0,1,1,0,0,0,0,0,0,0,False,True,False,False,Erik Canuel,0,0,0,0,1,0,0,0,0,0,0,0,Patrick Huard,Colm Feore,Michel Beaudry
257091,40000000,36.301202,2015-03-26,111811453,100.0,Get Hard,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,Etan Cohen,0,0,0,0,1,0,0,0,0,0,0,1,Will Ferrell,Kevin Hart,Alison Brie
211954,5500000,9.59729,2013-07-20,99067206,115.0,Instructions Not Included,0,0,1,0,1,0,0,0,0,0,0,False,True,False,False,Eugenio Derbez,0,0,0,0,1,0,0,0,0,0,0,0,Loreto Peralta,Eugenio Derbez,Jessica Lindsey
35073,210000,2.043661,1953-06-13,5000000,80.0,"The Beast from 20,000 Fathoms",0,1,0,0,0,0,0,1,0,1,0,False,True,False,False,Eugène Lourié,0,0,0,0,1,0,0,0,0,0,0,0,Paul Hubschmid,Paula Raymond,Cecil Kellaway
10634,3500000,25.5748,1995-04-26,28215918,91.0,Friday,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,F. Gary Gray,0,0,0,1,0,0,0,0,0,0,0,0,Ice Cube,Chris Tucker,Nia Long
9400,9000000,6.717994,1996-11-06,41590886,118.0,Set It Off,1,0,0,1,1,0,0,0,0,0,0,True,False,False,False,F. Gary Gray,1,0,0,1,0,0,0,0,0,0,0,0,Jada Pinkett Smith,Queen Latifah,Vivica A. Fox
9631,50000000,28.725621,1998-07-29,44547681,140.0,The Negotiator,1,1,0,1,1,0,0,1,0,0,1,False,True,False,False,F. Gary Gray,2,0,0,0,1,0,0,0,0,0,0,1,Samuel L. Jackson,Kevin Spacey,David Morse
8409,36000000,19.854932,2003-04-04,44350926,109.0,A Man Apart,1,0,0,0,1,0,0,0,0,0,0,False,False,True,False,F. Gary Gray,3,0,0,1,1,0,0,0,0,0,0,0,Vin Diesel,Larenz Tate,Timothy Olyphant
9654,60000000,62.766854,2003-05-30,176070171,110.0,The Italian Job,1,0,0,1,0,0,0,0,0,0,0,False,True,False,False,F. Gary Gray,4,0,0,0,1,0,0,0,0,0,0,0,Mark Wahlberg,Charlize Theron,Edward Norton
4551,53000000,18.61472,2005-03-04,95226116,118.0,Be Cool,0,0,1,1,0,0,0,0,0,0,0,False,False,True,False,F. Gary Gray,5,0,1,0,1,0,0,0,0,0,0,0,John Travolta,Uma Thurman,Vince Vaughn
22803,53000000,49.593978,2009-10-15,126690726,109.0,Law Abiding Citizen,0,0,0,1,1,0,0,0,0,0,1,True,False,False,False,F. Gary Gray,6,0,0,0,1,0,0,0,0,0,0,0,Jamie Foxx,Gerard Butler,Colm Meaney
277216,28000000,61.76233,2015-08-13,201634991,147.0,Straight Outta Compton,0,0,0,0,1,0,0,1,0,0,0,False,True,False,False,F. Gary Gray,7,0,0,1,1,0,0,0,0,1,0,0,O'Shea Jackson Jr.,Corey Hawkins,Jason Mitchell
31175,5000000,5.461487,2009-09-09,17872796,99.0,Soul Kitchen,0,0,1,0,1,0,0,0,0,0,0,True,False,False,False,Fatih Akin,0,0,0,0,1,0,0,0,0,0,0,0,Adam Bousdoukos,Birol Ünel,Moritz Bleibtreu
109428,17000000,33.912116,2013-04-05,97542952,91.0,Evil Dead,0,0,0,0,0,0,0,1,0,0,0,False,False,True,False,Fede Alvarez,0,0,0,0,1,0,0,0,0,0,0,0,Jane Levy,Shiloh Fernandez,Lou Taylor Pucci
1415,5000000,4.129165,2003-09-05,742898,98.0,Party Monster,0,0,1,1,1,0,0,0,0,0,0,True,False,False,False,Fenton Bailey,0,0,0,0,1,0,0,0,0,0,0,0,Seth Green,Macaulay Culkin,Chloë Sevigny
12228,2000000,3.980072,2005-02-11,653621,92.0,Inside Deep Throat,0,0,0,0,0,0,0,1,0,0,0,False,False,True,False,Fenton Bailey,1,0,0,0,0,0,0,0,0,0,0,0,Dennis Hopper,Peter Bart,Warren Beatty
153518,73000000,45.720894,2016-05-11,349779543,97.0,The Angry Birds Movie,0,0,0,0,0,1,0,1,0,0,0,False,True,False,False,Fergal Reilly,0,1,0,0,1,0,0,0,0,0,0,0,Jason Sudeikis,Josh Gad,Danny McBride
54580,4000000,3.663108,2002-09-27,146402,113.0,Mondays in the Sun,0,0,0,0,1,0,0,0,0,0,0,True,False,False,False,Fernando León de Aranoa,0,0,0,0,1,0,0,0,0,0,0,0,Javier Bardem,Luis Tosar,Nieve de Medina
598,3300000,44.356711,2002-02-05,30641770,130.0,City of God,0,0,0,1,1,0,0,0,0,0,0,False,False,True,False,Fernando Meirelles,0,0,0,0,1,0,0,0,0,0,0,0,Alexandre Rodrigues,Leandro Firmino,Phellipe Haagensen
1985,25000000,20.679652,2005-08-31,82466670,129.0,The Constant Gardener,0,0,0,0,1,0,0,1,0,0,1,False,True,False,False,Fernando Meirelles,1,0,0,0,1,0,0,0,0,0,0,0,Ralph Fiennes,Rachel Weisz,Danny Huston
8338,25000000,17.603823,2008-05-14,19844979,121.0,Blindness,0,0,0,0,1,0,0,1,0,1,1,False,True,False,False,Fernando Meirelles,2,0,0,0,1,0,0,0,0,0,0,0,Julianne Moore,Mark Ruffalo,Alice Braga
40794,7000000,7.720692,2010-02-12,8220215,110.0,Loose Cannons,0,0,1,0,1,0,0,0,1,0,0,False,False,True,False,Ferzan Ozpetek,0,0,0,0,1,0,0,0,0,0,0,0,Nicole Grimaudo,Riccardo Scamarcio,Alessandro Preziosi
2026,52000000,23.663713,2005-03-09,77944725,113.0,Hostage,0,0,0,1,1,0,0,1,0,0,1,False,False,True,False,Florent-Emilio Siri,0,0,0,0,1,0,0,0,0,0,0,0,Bruce Willis,Kevin Pollak,Jimmy Bennett
27586,10000000,17.611971,2010-03-19,2995811,106.0,The Runaways,0,0,0,0,1,0,0,1,0,0,0,False,False,True,False,Floria Sigismondi,0,0,0,0,1,0,0,0,0,0,0,0,Dakota Fanning,Kristen Stewart,Michael Shannon
582,2000000,34.938177,2006-03-15,70000000,137.0,The Lives of Others,0,0,0,0,1,0,0,0,0,0,1,False,False,True,False,Florian Henckel von Donnersmarck,0,0,0,0,1,0,0,0,0,0,0,0,Martina Gedeck,Ulrich Mühe,Sebastian Koch
37710,100000000,41.426678,2010-12-08,278731369,103.0,The Tourist,1,0,0,0,0,0,0,0,1,0,1,True,False,False,False,Florian Henckel von Donnersmarck,1,1,0,0,1,0,0,0,0,0,0,0,Johnny Depp,Angelina Jolie,Paul Bettany
88641,10500000,0.037073,1994-09-02,123509,99.0,There Goes My Baby,0,0,1,0,1,0,0,0,0,0,0,True,False,False,False,Floyd Mutrux,0,0,0,0,1,0,0,0,0,0,0,0,Dermot Mulroney,Ricky Schroder,Kelli Williams
238,6000000,143.659698,1972-03-14,245066411,175.0,The Godfather,0,0,0,1,1,0,0,0,0,0,0,False,False,True,False,Francis Ford Coppola,0,0,0,0,1,1,0,0,0,0,0,0,Marlon Brando,Al Pacino,James Caan
592,1600000,20.810292,1974-04-07,4420000,113.0,The Conversation,0,0,0,1,1,0,0,1,0,0,0,False,False,True,False,Francis Ford Coppola,1,0,0,0,1,1,0,0,0,0,0,0,Gene Hackman,John Cazale,Frederic Forrest
240,13000000,105.792936,1974-12-20,47542841,200.0,The Godfather: Part II,0,0,0,1,1,0,0,0,0,0,0,True,False,False,False,Francis Ford Coppola,2,0,0,0,1,1,0,0,0,0,0,0,Al Pacino,Robert Duvall,Diane Keaton
28,31500000,49.973462,1979-08-15,89460381,153.0,Apocalypse Now,0,0,0,0,1,0,0,1,0,0,0,False,True,False,False,Francis Ford Coppola,3,0,0,0,1,0,0,0,0,0,0,0,Martin Sheen,Marlon Brando,Robert Duvall
227,10000000,13.455373,1983-03-25,33697647,91.0,The Outsiders,0,0,0,1,1,0,0,0,0,0,0,False,False,True,False,Francis Ford Coppola,4,0,0,0,1,0,0,0,0,0,0,1,Matt Dillon,Ralph Macchio,C. Thomas Howell
2148,58000000,8.59075,1984-12-14,25928721,127.0,The Cotton Club,0,0,0,1,1,0,0,1,1,0,0,True,False,False,False,Francis Ford Coppola,5,0,0,0,1,0,0,0,0,0,0,0,Richard Gere,Gregory Hines,Diane Lane
10013,18000000,12.243887,1986-10-05,41382841,103.0,Peggy Sue Got Married,0,0,1,0,1,0,1,0,1,0,0,True,False,False,False,Francis Ford Coppola,6,0,0,0,1,0,0,0,0,0,0,0,Kathleen Turner,Nicolas Cage,Barry Miller
242,54000000,59.194915,1990-12-24,136766062,162.0,The Godfather: Part III,0,0,0,1,1,0,0,0,0,0,1,True,False,False,False,Francis Ford Coppola,7,0,0,0,0,1,0,0,0,0,0,0,Al Pacino,Diane Keaton,Andy García
6114,40000000,45.022964,1992-11-13,215862692,128.0,Dracula,0,0,0,0,0,0,0,1,1,0,0,True,False,False,False,Francis Ford Coppola,8,0,0,0,1,0,0,0,0,0,0,0,Gary Oldman,Winona Ryder,Anthony Hopkins
11975,40000000,12.229516,1997-11-18,45916769,135.0,The Rainmaker,0,0,0,1,1,0,0,0,0,0,1,True,False,False,False,Francis Ford Coppola,9,0,0,0,1,1,0,0,0,0,0,0,Matt Damon,Danny DeVito,Jon Voight
6479,150000000,70.867401,2007-12-14,585349010,101.0,I Am Legend,1,0,0,0,1,0,0,1,0,1,1,True,False,False,False,Francis Lawrence,0,0,0,0,1,0,0,0,0,0,0,1,Will Smith,Alice Braga,Charlie Tahan
55787,38000000,16.801218,2011-03-15,114156230,120.0,Water for Elephants,0,0,0,0,1,0,0,0,1,0,0,False,False,True,False,Francis Lawrence,1,0,0,0,1,0,0,0,0,0,0,0,Robert Pattinson,Reese Witherspoon,Christoph Waltz
101299,130000000,76.310119,2013-11-15,847423452,146.0,The Hunger Games: Catching Fire,1,1,0,0,0,0,0,0,0,1,0,True,False,False,False,Francis Lawrence,2,0,0,0,1,0,0,0,0,0,0,0,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth
131631,125000000,206.227151,2014-11-18,752100229,123.0,The Hunger Games: Mockingjay - Part 1,0,1,0,0,0,0,0,0,0,1,1,True,False,False,True,Francis Lawrence,3,0,0,0,1,0,0,0,0,0,0,0,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth
131634,160000000,127.284427,2015-11-18,653428261,137.0,The Hunger Games: Mockingjay - Part 2,1,1,0,0,0,0,0,0,0,1,0,True,False,False,True,Francis Lawrence,4,0,0,0,1,0,0,0,0,0,0,0,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth
103620,6000000,19.331884,2012-12-26,31081,89.0,Maniac,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,Franck Khalfoun,0,0,0,0,1,0,0,0,0,0,0,0,Elijah Wood,America Olivo,Nora Arnezeder
10368,12000000,2.238646,1999-03-25,21001563,117.0,Tea with Mussolini,0,0,1,0,1,0,0,1,0,0,0,False,False,True,False,Franco Zeffirelli,0,0,0,0,1,0,0,0,0,0,0,0,Cher,Judi Dench,Joan Plowright
3078,325000,11.871424,1934-02-22,4500000,105.0,It Happened One Night,0,0,1,0,0,0,0,0,1,0,0,False,False,True,False,Frank Capra,0,0,0,0,1,0,0,0,0,0,0,0,Clark Gable,Claudette Colbert,Walter Connolly
34106,1644736,3.426314,1938-08-23,7433101,126.0,You Can't Take It With You,0,0,1,0,0,0,0,0,1,0,0,False,True,False,False,Frank Capra,1,1,0,0,0,0,0,0,0,0,0,0,Jean Arthur,Lionel Barrymore,James Stewart
3083,1500000,12.2624,1939-10-19,9600000,129.0,Mr. Smith Goes to Washington,0,0,1,0,1,0,0,0,0,0,0,True,False,False,False,Frank Capra,2,1,0,0,0,0,0,0,0,0,0,0,James Stewart,Jean Arthur,Claude Rains
1585,3180000,42.868495,1946-12-20,9644124,130.0,It's a Wonderful Life,0,0,0,0,1,1,1,0,0,0,0,True,False,False,False,Frank Capra,3,0,0,0,1,0,0,0,0,0,0,0,James Stewart,Donna Reed,Lionel Barrymore
248,2900000,3.370225,1961-12-18,5000000,136.0,Pocketful of Miracles,0,0,1,0,1,0,0,0,0,0,0,True,False,False,False,Frank Capra,4,0,0,0,1,0,0,0,0,0,0,0,Glenn Ford,Bette Davis,Hope Lange
10663,23000000,23.839127,1998-11-06,185991646,90.0,The Waterboy,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,Frank Coraci,0,0,0,0,0,0,0,1,0,0,0,0,Adam Sandler,Kathy Bates,Fairuza Balk
10204,110000000,22.643776,2004-06-16,72178895,120.0,Around the World in 80 Days,1,1,1,0,0,0,0,0,0,0,0,False,True,False,False,Frank Coraci,1,0,0,0,1,0,0,0,0,0,0,0,Jackie Chan,Steve Coogan,Cécile de France
9339,82500000,41.176631,2006-06-22,237681299,107.0,Click,0,0,1,0,1,0,1,0,1,0,0,False,True,False,False,Frank Coraci,2,0,0,0,1,0,0,0,0,0,0,0,Adam Sandler,Kate Beckinsale,Christopher Walken
38317,80000000,27.46264,2011-07-06,169852759,102.0,Zookeeper,0,0,1,0,0,1,0,0,1,0,0,False,True,False,False,Frank Coraci,3,1,1,0,1,0,0,0,0,0,0,0,Kevin James,Rosario Dawson,Sylvester Stallone
87826,0,26.799913,2012-10-11,73100172,105.0,Here Comes the Boom,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,Frank Coraci,4,1,0,0,1,0,0,0,0,0,0,0,Salma Hayek,Kevin James,Henry Winkler
232672,40000000,44.120328,2014-05-21,123494610,117.0,Blended,0,0,1,0,0,0,0,0,0,0,0,False,True,False,False,Frank Coraci,5,0,0,0,1,0,0,0,0,0,0,1,Drew Barrymore,Adam Sandler,Wendi McLendon-Covey
278,25000000,136.747729,1994-09-23,28341469,142.0,The Shawshank Redemption,0,0,0,1,1,0,0,0,0,0,0,True,False,False,False,Frank Darabont,0,0,0,0,1,0,0,0,0,0,0,0,Tim Robbins,Morgan Freeman,Bob Gunton
497,60000000,103.698022,1999-12-10,284600000,189.0,The Green Mile,0,0,0,1,1,0,1,0,0,0,0,True,False,False,False,Frank Darabont,1,0,0,0,1,0,0,0,0,0,0,1,Tom Hanks,Michael Clarke Duncan,David Morse
11086,72000000,11.215702,2001-12-21,37317558,152.0,The Majestic,0,0,0,0,1,0,0,0,1,0,0,True,False,False,False,Frank Darabont,2,0,0,0,1,0,0,0,0,0,0,0,Jim Carrey,Martin Landau,Laurie Holden
5876,18000000,37.104353,2007-11-21,57096190,126.0,The Mist,0,0,0,0,0,0,0,1,0,1,1,True,False,False,False,Frank Darabont,3,0,0,0,1,0,0,0,0,0,0,0,Thomas Jane,Marcia Gay Harden,Laurie Holden
6488,31000000,15.895661,1990-08-09,53208180,103.0,Arachnophobia,0,0,1,0,0,0,0,1,0,0,0,False,True,False,False,Frank Marshall,0,0,0,0,1,0,0,0,0,0,0,0,Jeff Daniels,Harley Jane Kozak,Garette Ratliff Henson
7305,32000000,14.48851,1993-01-15,36733909,120.0,Alive,1,1,0,0,1,0,0,0,0,0,1,False,False,True,False,Frank Marshall,1,0,0,0,0,1,0,1,0,0,0,0,Ethan Hawke,Vincent Spano,Josh Hamilton
10329,50000000,10.755847,1995-06-09,152022101,109.0,Congo,1,1,0,0,1,0,0,1,0,1,1,False,True,False,False,Frank Marshall,2,0,0,0,1,1,0,0,0,0,0,0,Laura Linney,Dylan Walsh,Ernie Hudson
9036,40000000,24.287306,2006-02-17,120455994,120.0,Eight Below,0,1,0,0,1,1,0,0,0,0,0,False,False,True,False,Frank Marshall,3,0,0,0,1,0,0,0,0,0,1,0,Paul Walker,Bruce Greenwood,Moon Bloodgood
8285,60000000,14.84856,2008-12-25,39031337,103.0,The Spirit,1,0,1,1,0,0,0,0,0,1,1,True,False,False,False,Frank Miller,0,0,0,0,1,0,0,0,0,0,0,0,Gabriel Macht,Scarlett Johansson,Samuel L. Jackson
10776,25000000,12.113235,1986-12-19,38748395,94.0,Little Shop of Horrors,0,0,1,0,0,0,0,1,0,0,0,True,False,False,False,Frank Oz,0,0,0,0,1,0,0,0,0,0,0,0,Rick Moranis,Ellen Greene,Vincent Gardenia
11371,68000000,22.572323,2001-07-13,71069884,124.0,The Score,1,0,0,1,0,0,0,0,0,0,1,False,True,False,False,Frank Oz,1,0,0,0,1,1,0,0,0,0,0,0,Robert De Niro,Edward Norton,Marlon Brando
9890,90000000,19.224754,2004-06-10,102000000,93.0,The Stepford Wives,1,0,1,0,0,0,0,0,0,1,0,False,True,False,False,Frank Oz,2,0,0,0,1,1,0,0,0,0,0,0,Nicole Kidman,Matthew Broderick,Bette Midler
11202,12000000,21.933822,1970-01-25,89800000,172.0,Patton,0,0,0,0,1,0,0,1,0,0,0,False,False,True,False,Franklin J. Schaffner,0,0,0,0,0,0,0,0,1,0,0,0,George C. Scott,Karl Malden,Stephen Young
47890,14000000,0.310513,1981-02-11,439564,118.0,Sphinx,0,1,0,0,0,0,0,1,0,0,1,False,False,True,False,Franklin J. Schaffner,1,0,0,0,1,0,0,0,0,0,0,0,Lesley-Anne Down,Frank Langella,Maurice Ronet
14283,18000000,6.18869,1998-09-10,9495408,131.0,The Red Violin,0,0,0,0,1,0,0,1,1,0,1,True,False,False,False,François Girard,0,0,0,0,1,0,0,0,0,0,0,0,Carlo Cecchi,Irene Grazioli,Anita Laurenzi
302,7800000,11.000654,2003-05-18,22441323,102.0,Swimming Pool,0,0,0,1,0,0,0,0,0,0,1,False,True,False,False,François Ozon,0,0,0,0,1,0,0,0,0,0,0,0,Charlotte Rampling,Ludivine Sagnier,Charles Dance
5550,22000000,14.725467,1993-04-17,10696210,104.0,RoboCop 3,1,1,0,1,0,0,0,0,0,1,1,False,False,True,True,Fred Dekker,0,0,0,0,1,0,0,0,0,0,0,0,Robert John Burke,Nancy Allen,Mario Machado
14144,6000000,12.601677,2007-08-08,18197398,89.0,Daddy Day Camp,0,0,1,0,0,1,0,0,0,0,0,False,True,False,False,Fred Savage,0,0,0,0,1,0,0,0,0,0,0,0,Cuba Gooding Jr.,Tamala Jones,Paul Rae
14220,0,4.961306,2008-02-01,6575282,87.0,Strange Wilderness,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,Fred Wolf,0,0,0,0,1,1,0,0,0,0,0,0,Steve Zahn,Allen Covert,Jonah Hill
12620,25000000,25.838073,2008-08-22,70442940,97.0,The House Bunny,0,0,1,0,0,0,0,0,1,0,0,False,True,False,False,Fred Wolf,1,1,0,0,1,0,1,0,0,0,0,0,Anna Faris,Emma Stone,Kat Dennings
288,730000,18.644023,1952-03-27,8000000,85.0,High Noon,0,0,0,0,0,0,0,1,0,0,0,False,False,True,False,Fred Zinnemann,0,0,0,0,1,0,0,0,0,0,0,0,Gary Cooper,Grace Kelly,Thomas Mitchell
11426,1650000,6.915201,1953-08-04,30500000,118.0,From Here to Eternity,0,0,0,0,1,0,0,1,1,0,0,False,True,False,False,Fred Zinnemann,1,0,0,0,1,0,0,0,0,0,0,0,Burt Lancaster,Montgomery Clift,Deborah Kerr
27029,3500000,3.281509,1959-06-18,12800000,149.0,The Nun's Story,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,Fred Zinnemann,2,0,0,0,0,0,0,0,0,0,0,1,Audrey Hepburn,Peter Finch,Peggy Ashcroft
874,3900000,9.541688,1966-12-12,28350000,120.0,A Man for All Seasons,0,0,0,0,1,0,0,1,0,0,0,True,False,False,False,Fred Zinnemann,3,0,0,0,1,0,0,0,0,0,0,0,Paul Scofield,Wendy Hiller,Leo McKern
18937,40000000,16.059443,1998-05-15,38172500,86.0,Quest for Camelot,0,0,0,0,1,1,1,1,1,0,0,False,True,False,False,Frederik Du Chau,0,0,0,0,0,0,0,0,0,0,0,1,Jessalyn Gilsig,Cary Elwes,Gary Oldman
6439,30000000,8.058109,2005-01-06,93772522,102.0,Racing Stripes,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,Frederik Du Chau,1,0,0,0,1,0,0,0,0,0,0,0,Frankie Muniz,Mandy Moore,Hayden Panettiere
19,92620000,32.351527,1927-01-10,650422,153.0,Metropolis,0,0,0,0,1,0,0,0,0,1,0,False,False,True,False,Fritz Lang,0,0,0,0,1,1,0,0,0,0,0,0,Brigitte Helm,Alfred Abel,Gustav Fröhlich
16911,36500000,2.785832,2008-12-18,21834845,115.0,The Inhabited Island,1,0,0,0,0,0,1,0,0,1,1,True,False,False,False,Fyodor Bondarchuk,0,0,0,0,1,0,0,0,0,0,0,0,Vasily Stepanov,Pyotr Fyodorov,Юлия Снигирь
1402,55000000,80.581367,2006-12-14,307077295,117.0,The Pursuit of Happyness,0,0,0,0,1,0,0,0,0,0,0,True,False,False,False,Gabriele Muccino,0,0,0,0,1,0,1,0,0,0,0,0,Will Smith,Jaden Smith,Thandie Newton
11321,55000000,41.472404,2008-12-18,168167691,123.0,Seven Pounds,0,0,0,0,1,0,0,0,0,0,0,True,False,False,False,Gabriele Muccino,1,1,0,0,1,0,1,0,0,0,0,0,Will Smith,Rosario Dawson,Sarah Jane Morris
43933,500000,26.406001,2010-06-18,4242978,94.0,Monsters,0,0,0,0,1,0,0,0,0,1,1,False,True,False,False,Gareth Edwards,0,0,0,0,1,0,0,0,0,0,0,0,Whitney Able,Scoot McNairy,Annalee Jefferies
94329,1100000,40.285095,2011-09-08,4105187,101.0,The Raid,1,0,0,1,0,0,0,0,0,0,1,True,False,False,False,Gareth Evans,0,0,0,0,1,0,0,0,0,0,0,0,Iko Uwais,Joe Taslim,Donny Alamsyah
114,14000000,45.473484,1990-03-23,463000000,119.0,Pretty Woman,0,0,1,0,0,0,0,0,1,0,0,False,False,True,False,Garry Marshall,0,0,0,0,1,0,0,1,0,0,0,0,Julia Roberts,Richard Gere,Ralph Bellamy
4806,70000000,20.230535,1999-07-30,309457509,116.0,Runaway Bride,0,0,1,0,0,0,0,0,1,0,0,False,True,False,False,Garry Marshall,1,0,0,0,1,1,0,1,0,0,0,0,Julia Roberts,Richard Gere,Joan Cusack
9880,37000000,40.176265,2001-08-03,165335153,115.0,The Princess Diaries,0,0,1,0,0,1,0,0,1,0,0,False,True,False,False,Garry Marshall,2,0,0,0,1,0,0,0,0,0,1,0,Anne Hathaway,Julie Andrews,Heather Matarazzo
4599,50000000,13.298205,2004-05-27,49718611,119.0,Raising Helen,0,0,1,0,1,0,0,0,1,0,0,False,True,False,False,Garry Marshall,3,0,0,0,1,0,0,1,0,0,0,0,Kate Hudson,John Corbett,Joan Cusack
11130,40000000,30.002907,2004-08-06,95149435,113.0,The Princess Diaries 2: Royal Engagement,0,0,1,0,1,1,0,0,1,0,0,False,True,False,False,Garry Marshall,4,0,0,0,0,0,0,0,0,0,1,0,Anne Hathaway,Julie Andrews,Héctor Elizondo
32856,52000000,25.41929,2010-02-10,216485654,125.0,Valentine's Day,0,0,1,0,0,0,0,0,1,0,0,False,False,True,False,Garry Marshall,5,0,0,1,1,0,0,0,0,0,0,0,Jessica Alba,Jessica Biel,Bradley Cooper
62838,56000000,21.219292,2011-12-08,142044638,118.0,New Year's Eve,0,0,1,0,0,0,0,0,1,0,0,True,False,False,False,Garry Marshall,6,0,0,1,0,0,0,0,0,0,0,0,Robert De Niro,Katherine Heigl,Ashton Kutcher
7453,50000000,51.742065,2005-01-15,104478416,109.0,The Hitchhiker's Guide to the Galaxy,0,1,1,0,0,1,0,0,0,1,0,False,False,True,False,Garth Jennings,0,0,0,0,1,0,0,1,0,0,0,0,Martin Freeman,Zooey Deschanel,Sam Rockwell
14175,35000000,14.051852,2005-03-25,19478106,76.0,Valiant,0,1,0,0,0,1,0,1,0,0,0,False,False,True,False,Gary Chapman,0,0,0,0,1,0,0,0,0,0,0,0,Ewan McGregor,Ricky Gervais,Tim Curry
11648,30000000,11.120167,2005-07-21,58405313,98.0,Must Love Dogs,0,0,1,0,0,0,0,0,1,0,0,False,True,False,False,Gary David Goldberg,0,0,0,0,1,0,0,0,0,0,0,1,Diane Lane,John Cusack,Elizabeth Perkins
400,8000000,6.932221,1995-12-01,529766,116.0,Things to Do in Denver When You're Dead,0,0,0,1,1,0,0,0,0,0,0,True,False,False,False,Gary Fleder,0,0,0,0,1,0,0,0,0,0,0,0,Andy García,Christopher Lloyd,William Forsythe
9437,27000000,18.913,1997-10-03,60527873,115.0,Kiss the Girls,0,0,0,1,1,0,0,1,0,0,1,True,False,False,False,Gary Fleder,1,0,0,0,1,1,0,0,0,0,0,0,Morgan Freeman,Ashley Judd,Cary Elwes
12103,50000000,11.596207,2001-09-28,100020092,113.0,Don't Say a Word,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,Gary Fleder,2,0,0,0,1,0,0,0,0,0,0,0,Michael Douglas,Sean Bean,Brittany Murphy
14325,40000000,3.87823,2008-10-10,9793496,130.0,The Express,0,0,0,0,1,0,0,0,0,0,0,True,False,False,False,Gary Fleder,3,0,0,0,1,0,1,0,0,0,0,0,Rob Brown,Dennis Quaid,Darrin Henson
204082,22000000,35.737655,2013-11-27,43058898,100.0,Homefront,1,0,0,0,0,0,0,0,0,0,1,True,False,False,False,Gary Fleder,4,0,0,0,1,0,0,0,0,0,0,0,Jason Statham,James Franco,Izabela Vidovic
9444,53000000,45.565918,1997-11-20,139804348,94.0,Anastasia,0,0,0,0,0,1,0,1,0,0,0,True,False,False,False,Gary Goldman,0,0,0,0,1,0,0,0,1,0,0,0,Meg Ryan,John Cusack,Christopher Lloyd
